PaymentData(id=1, limitBalance=20000, sex=2, education=2, marriage=1, age=24, pay0=2, pay2=2, pay3=-1, pay4=-1, pay5=-2, pay6=-2, bill1=3913, bill2=3102, bill3=689, bill4=0, bill5=0, bill6=0, payv1=0, payv2=689, payv3=0, payv4=0, payv5=0, payv6=0, defaultPaymentNextMonth=1)PaymentData(id=2, limitBalance=120000, sex=2, education=2, marriage=2, age=26, pay0=-1, pay2=2, pay3=0, pay4=0, pay5=0, pay6=2, bill1=2682, bill2=1725, bill3=2682, bill4=3272, bill5=3455, bill6=3261, payv1=0, payv2=1000, payv3=1000, payv4=1000, payv5=0, payv6=2000, defaultPaymentNextMonth=1)
PaymentData(id=8, limitBalance=100000, sex=2, education=2, marriage=2, age=23, pay0=0, pay2=-1, pay3=-1, pay4=0, pay5=0, pay6=-1, bill1=11876, bill2=380, bill3=601, bill4=221, bill5=-159, bill6=567, payv1=380, payv2=601, payv3=0, payv4=581, payv5=1687, payv6=1542, defaultPaymentNextMonth=0)
PaymentData(8, 100000, 2, 2, 2, 23, 0, -1, -1, 0, 0, -1, 11876, 380, 601, 221, -159, 567, 380, 601, 0, 581, 1687, 1542, 0)
PaymentData(9, 140000, 2, 3, 1, 28, 0, 0, 2, 0, 0, 0, 11285, 14096, 12108, 12211, 11793, 3719, 3329, 0, 432, 1000, 1000, 1000, 0)
PaymentData(10, 20000, 1, 3, 2, 35, -2, -2, -2, -2, -1, -1, 0, 0, 0, 0, 13007, 13912, 0, 0, 0, 13007, 1122, 0, 0)
PaymentData(12, 260000, 2, 1, 2, 51, -1, -1, -1, -1, -1, 2, 12261, 21670, 9966, 8517, 22287, 13668, 21818, 9966, 8583, 22301, 0, 3640, 0)
PaymentData(13, 630000, 2, 2, 2, 41, -1, 0, -1, -1, -1, -1, 12137, 6500, 6500, 6500, 6500, 2870, 1000, 6500, 6500, 6500, 2870, 0, 0)
PaymentData(14, 70000, 1, 2, 2, 30, 1, 2, 2, 0, 0, 2, 65802, 67369, 65701, 66782, 36137, 36894, 3200, 0, 3000, 3000, 1500, 0, 1)
PaymentData(16, 50000, 2, 3, 3, 23, 1, 2, 0, 0, 0, 0, 50614, 29173, 28116, 28771, 29531, 30211, 0, 1500, 1100, 1200, 1300, 1100, 0)
PaymentData(17, 20000, 1, 1, 2, 24, 0, 0, 2, 2, 2, 2, 15376, 18010, 17428, 18338, 17905, 19104, 3200, 0, 1500, 0, 1650, 0, 1)
PaymentData(19, 360000, 2, 1, 1, 49, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(20, 180000, 2, 1, 2, 29, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(22, 120000, 2, 2, 1, 39, -1, -1, -1, -1, -1, -1, 316, 316, 316, 0, 632, 316, 316, 316, 0, 632, 316, 0, 1)
PaymentData(23, 70000, 2, 2, 2, 26, 2, 0, 0, 2, 2, 2, 41087, 42445, 45020, 44006, 46905, 46012, 2007, 3582, 0, 3601, 0, 1820, 1)
PaymentData(24, 450000, 2, 1, 1, 40, -2, -2, -2, -2, -2, -2, 5512, 19420, 1473, 560, 0, 0, 19428, 1473, 560, 0, 0, 1128, 1)
PaymentData(25, 90000, 1, 1, 2, 23, 0, 0, 0, -1, 0, 0, 4744, 7070, 0, 5398, 6360, 8292, 5757, 0, 5398, 1200, 2045, 2000, 0)
PaymentData(27, 60000, 1, 1, 2, 27, 1, -2, -1, -1, -1, -1, -109, -425, 259, -57, 127, -189, 0, 1000, 0, 500, 0, 1000, 1)
PaymentData(29, 50000, 2, 3, 1, 47, -1, -1, -1, -1, -1, -1, 650, 3415, 3416, 2040, 30430, 257, 3415, 3421, 2044, 30430, 257, 0, 0)
PaymentData(30, 50000, 1, 1, 2, 26, 0, 0, 0, 0, 0, 0, 15329, 16575, 17496, 17907, 18375, 11400, 1500, 1500, 1000, 1000, 1600, 0, 0)
PaymentData(31, 230000, 2, 1, 2, 27, -1, -1, -1, -1, -1, -1, 16646, 17265, 13266, 15339, 14307, 36923, 17270, 13281, 15339, 14307, 37292, 0, 0)
PaymentData(35, 500000, 1, 1, 1, 58, -2, -2, -2, -2, -2, -2, 13709, 5006, 31130, 3180, 0, 5293, 5006, 31178, 3180, 0, 5293, 768, 0)
PaymentData(36, 160000, 1, 1, 2, 30, -1, -1, -2, -2, -2, -1, 30265, -131, -527, -923, -1488, -1884, 131, 396, 396, 565, 792, 0, 0)
PaymentData(38, 60000, 2, 2, 2, 22, 0, 0, 0, 0, 0, -1, 15054, 9806, 11068, 6026, -28335, 18660, 1500, 1518, 2043, 0, 47671, 617, 0)
PaymentData(39, 50000, 1, 1, 2, 25, 1, -1, -1, -2, -2, -2, 0, 780, 0, 0, 0, 0, 780, 0, 0, 0, 0, 0, 1)
PaymentData(40, 280000, 1, 1, 2, 31, -1, -1, 2, -1, 0, -1, 498, 9075, 4641, 9976, 17976, 9477, 9075, 0, 9976, 8000, 9525, 781, 0)
PaymentData(45, 40000, 2, 1, 2, 30, 0, 0, 0, 2, 0, 0, 18927, 21295, 25921, 25209, 26636, 29197, 3000, 5000, 0, 2000, 3000, 0, 0)
PaymentData(46, 210000, 1, 1, 2, 29, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(47, 20000, 2, 1, 2, 22, 0, 0, 2, -1, 0, 0, 14028, 16484, 15800, 16341, 16675, 0, 3000, 0, 16741, 334, 0, 0, 1)
PaymentData(48, 150000, 2, 5, 2, 46, 0, 0, -1, 0, 0, -2, 4463, 3034, 1170, 1170, 0, 0, 1013, 1170, 0, 0, 0, 0, 1)
PaymentData(51, 70000, 1, 3, 2, 42, 1, 2, 2, 2, 2, 0, 37042, 36171, 38355, 39423, 38659, 39362, 0, 3100, 2000, 0, 1500, 1500, 1)
PaymentData(53, 310000, 2, 2, 1, 49, -2, -2, -2, -2, -2, -2, 13465, 7867, 7600, 11185, 3544, 464, 7875, 7600, 11185, 3544, 464, 0, 0)
PaymentData(56, 500000, 2, 1, 1, 45, -2, -2, -2, -2, -2, -2, 1905, 3640, 162, 0, 151, 2530, 3640, 162, 0, 151, 2530, 0, 0)
PaymentData(57, 180000, 2, 3, 1, 34, 0, 0, 0, -1, -1, -1, 16386, 15793, 8441, 7142, -679, 8321, 8500, 1500, 7500, 679, 9000, 2000, 0)
PaymentData(59, 200000, 2, 1, 2, 34, -1, 3, 2, 2, 2, 2, 1587, 1098, 782, 1166, 700, 1414, 0, 0, 700, 0, 1200, 0, 0)
PaymentData(62, 70000, 1, 2, 1, 39, 0, 0, 0, 0, 0, -1, 70800, 72060, 69938, 16518, 14096, 830, 4025, 2095, 1000, 2000, 3000, 0, 0)
PaymentData(63, 50000, 1, 1, 2, 29, 2, 2, 2, 2, 2, 2, 24987, 24300, 26591, 25865, 27667, 28264, 0, 2700, 0, 2225, 1200, 0, 1)
PaymentData(64, 50000, 2, 2, 1, 46, 0, 0, 0, -2, -2, -2, 28718, 29166, 0, 0, 0, 0, 1000, 0, 0, 0, 0, 0, 1)
PaymentData(65, 130000, 2, 2, 1, 51, -1, -1, -2, -2, -1, -1, 99, 0, 0, 0, 2353, 0, 0, 0, 0, 2353, 0, 0, 0)
PaymentData(66, 200000, 1, 1, 1, 57, -2, -2, -2, -1, 2, 2, 152519, 148751, 144076, 8174, 8198, 7918, 0, 0, 8222, 300, 0, 1000, 1)
PaymentData(67, 10000, 1, 2, 1, 56, 2, 2, 2, 0, 0, 0, 2097, 4193, 3978, 4062, 4196, 4326, 2300, 0, 150, 200, 200, 160, 1)
PaymentData(69, 130000, 2, 3, 2, 29, 1, -2, -2, -1, 2, -1, -190, -9850, -9850, 10311, 10161, 7319, 0, 0, 20161, 0, 7319, 13899, 0)
PaymentData(70, 20000, 1, 5, 2, 22, 2, 0, 0, 0, 0, 0, 18565, 17204, 17285, 18085, 11205, 5982, 0, 1200, 1000, 500, 1000, 0, 0)
PaymentData(71, 80000, 1, 1, 2, 31, -1, -1, -1, -1, -1, -1, 780, 0, 390, 390, 390, 390, 0, 390, 390, 390, 390, 390, 0)
PaymentData(72, 320000, 1, 2, 2, 29, 2, 2, 2, 2, 2, 2, 58267, 59246, 60184, 58622, 62307, 63526, 2500, 2500, 0, 4800, 2400, 1600, 1)
PaymentData(73, 200000, 2, 2, 1, 32, -1, -1, -1, -1, 2, -1, 9076, 5787, -684, 5247, 3848, 3151, 5818, 15, 9102, 17, 3165, 1395, 0)
PaymentData(74, 290000, 2, 1, 2, 37, 1, -2, -1, -1, -1, -1, 0, 0, 3155, 0, 2359, 0, 0, 3155, 0, 2359, 0, 0, 0)
PaymentData(76, 20000, 1, 2, 2, 24, 0, 0, 2, 0, 0, 0, 14619, 17216, 16642, 16976, 17332, 18543, 2850, 0, 610, 630, 1500, 0, 0)
PaymentData(79, 30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 28387, 29612, 30326, 28004, 26446, 6411, 1686, 1400, 560, 3000, 1765, 0, 1)
PaymentData(80, 240000, 2, 2, 2, 44, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(83, 60000, 1, 3, 2, 30, 0, 0, 0, 0, 0, 0, 26324, 27471, 28108, 21993, 19899, 19771, 1576, 1213, 648, 768, 1140, 0, 1)
PaymentData(87, 360000, 2, 1, 1, 45, -1, -1, 2, 0, -1, -1, 390, 1170, 780, 390, 390, 390, 1170, 0, 0, 390, 390, 390, 1)
PaymentData(88, 160000, 2, 2, 2, 32, 0, 0, 0, 0, 0, -1, 3826, 4751, 6604, 8604, 7072, 766, 1147, 2000, 2000, 0, 766, 2303, 0)
PaymentData(90, 20000, 1, 3, 2, 44, 2, 2, 0, 0, 0, 2, 8583, 8303, 9651, 10488, 12314, 11970, 0, 1651, 1000, 2000, 0, 1500, 0)
PaymentData(92, 280000, 2, 1, 2, 39, -1, -1, -1, 0, 0, -2, 7524, 0, 3968, 3868, 0, 0, 0, 3968, 0, 0, 0, 0, 0)
PaymentData(93, 100000, 2, 1, 2, 27, -2, -2, -2, -2, -2, -2, -2000, 5555, 0, 0, 0, 0, 7555, 0, 0, 0, 0, 0, 0)
PaymentData(94, 160000, 2, 2, 1, 37, -1, -1, -1, -1, -1, -2, 880, 1602, 840, 840, 0, 0, 1602, 840, 840, 0, 0, 7736, 0)
PaymentData(97, 360000, 1, 1, 1, 43, -1, -1, -1, -1, -1, 0, 3967, 8322, 3394, 6451, 26370, 9956, 8339, 3394, 12902, 27000, 0, 68978, 0)
PaymentData(100, 20000, 1, 2, 1, 38, 0, 0, 0, 0, 0, -1, 17973, 19367, 19559, 18240, 17928, 150, 1699, 1460, 626, 1750, 150, 0, 1)
PaymentData(101, 140000, 1, 1, 2, 32, -2, -2, -2, -2, -2, -2, 672, 10212, 850, 415, 100, 1430, 10212, 850, 415, 100, 1430, 0, 0)
PaymentData(102, 380000, 2, 1, 2, 30, -2, -2, -1, 0, 0, 0, -81, -303, 32475, 32891, 33564, 34056, 223, 33178, 1171, 1197, 1250, 5000, 0)
PaymentData(103, 480000, 1, 1, 1, 63, 0, 0, 0, 2, 2, 0, 422069, 431342, 479432, 487066, 471145, 469961, 16078, 55693, 17000, 0, 18000, 24200, 0)
PaymentData(105, 60000, 2, 2, 2, 26, 2, 2, 2, 2, 2, 0, 56685, 55208, 59175, 60218, 55447, 55305, 0, 5000, 2511, 6, 3000, 3000, 0)
PaymentData(106, 70000, 2, 2, 2, 24, -1, -1, -2, -2, -2, -1, 5580, 0, 0, 0, 0, 26529, 0, 0, 0, 0, 26529, 2000, 0)
PaymentData(109, 130000, 1, 2, 2, 38, 0, 0, 0, -1, -1, -1, 171438, 178382, 39940, 120483, 44127, 126568, 10908, 0, 133657, 4566, 133841, 4796, 0)
PaymentData(110, 360000, 1, 2, 1, 35, 1, -2, -2, -2, -2, -2, -103, -103, -103, -103, -103, -103, 0, 0, 0, 0, 0, 0, 0)
PaymentData(111, 330000, 2, 1, 1, 31, 0, 0, 2, 0, 0, 0, 105879, 108431, 105594, 105896, 106491, 107289, 9260, 0, 3593, 4100, 15794, 0, 0)
PaymentData(113, 280000, 1, 2, 1, 41, 2, 2, 2, 2, 2, 3, 135673, 138532, 134813, 144401, 152174, 149415, 6500, 0, 14254, 14850, 0, 5000, 0)
PaymentData(116, 30000, 1, 1, 2, 24, -1, 2, 0, 0, 3, 2, 18199, 17618, 18631, 21319, 20692, 21201, 0, 1312, 3000, 0, 1000, 1000, 1)
PaymentData(121, 50000, 1, 3, 2, 37, 2, 2, 2, 3, 2, 2, 46004, 45976, 48953, 48851, 49318, 51143, 1000, 4035, 1000, 1400, 2800, 0, 1)
PaymentData(122, 450000, 1, 1, 1, 40, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(123, 110000, 2, 1, 1, 48, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(125, 20000, 1, 1, 2, 27, 0, 0, 0, 0, 0, 0, 19115, 18962, 19298, 19378, 19717, 15630, 1404, 1130, 600, 861, 313, 0, 0)
PaymentData(126, 20000, 1, 2, 2, 23, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(131, 30000, 2, 1, 2, 23, 1, -2, -2, -2, -1, -1, 4000, 5645, 3508, -27, 13744, 5906, 5645, 3508, 27, 13771, 5911, 3024, 0)
PaymentData(132, 240000, 1, 1, 2, 41, 1, -1, -1, 0, 0, -1, 95, 2622, 3301, 3164, 360, 1737, 2622, 3301, 0, 360, 1737, 924, 0)
PaymentData(135, 30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 28452, 26145, 26712, 25350, 17603, -780, 2000, 1400, 0, 500, 0, 1560, 0)
PaymentData(136, 240000, 1, 2, 1, 34, 0, 0, 0, 2, 2, 2, 10674, 12035, 13681, 13269, 14158, 13891, 1500, 1800, 0, 1000, 0, 327, 0)
PaymentData(139, 50000, 2, 3, 1, 51, -1, -1, -1, -1, -2, -2, 752, 300, 5880, 0, 0, 0, 300, 5880, 0, 0, 0, 0, 1)
PaymentData(141, 240000, 1, 1, 2, 47, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(142, 180000, 1, 2, 2, 28, -1, -1, -1, -1, -1, -1, 1832, 0, 832, 332, 416, 416, 0, 416, 332, 500, 3500, 832, 0)
PaymentData(146, 50000, 1, 1, 2, 28, 0, 0, 0, 0, 0, 3, 4999, 5913, 7315, 9195, 10624, 10138, 1000, 1500, 2000, 1583, 1100, 0, 0)
PaymentData(147, 170000, 2, 2, 2, 27, 0, 0, 0, 0, 0, 0, 19269, 20313, 20852, 17560, 17918, 9100, 1661, 1200, 351, 358, 182, 0, 1)
PaymentData(149, 80000, 2, 2, 1, 23, 1, 2, 3, 2, 0, 0, 9168, 10522, 10205, 9898, 10123, 12034, 1650, 0, 0, 379, 2091, 1, 0)
PaymentData(150, 260000, 2, 1, 1, 60, 1, -2, -1, -1, -1, -1, -1100, -1100, 21400, 0, 969, 869, 0, 22500, 0, 969, 1000, 0, 0)
PaymentData(151, 140000, 1, 2, 1, 32, 0, 0, 0, 0, 2, 0, 86627, 78142, 68336, 64648, 58319, 55251, 3455, 3110, 5000, 0, 2100, 2602, 0)
PaymentData(153, 350000, 1, 1, 2, 41, 1, -1, -1, -1, -1, -2, 208, 2906, 1000, 630, 0, 0, 2906, 1000, 630, 0, 0, 0, 0)
PaymentData(160, 50000, 1, 3, 1, 57, 3, 2, 0, 0, 0, 0, 12854, 12362, 13447, 13427, 13711, 14083, 0, 1600, 500, 500, 600, 600, 0)
PaymentData(161, 30000, 1, 1, 2, 41, 2, 2, 2, 2, 2, 0, 24357, 27453, 26718, 28168, 27579, 28321, 3500, 0, 2200, 0, 1200, 1250, 0)
PaymentData(162, 50000, 1, 2, 2, 27, 2, -1, -1, -1, -1, 2, 390, 390, 780, 216, 1080, 540, 390, 780, 216, 864, 0, 390, 0)
PaymentData(163, 290000, 1, 3, 1, 47, -1, -1, -1, -1, 0, -1, 1234, 396, 396, 792, 396, 423, 396, 396, 792, 0, 423, 369, 0)
PaymentData(164, 250000, 2, 1, 1, 34, 0, 0, 2, 0, 0, 0, 141223, 156858, 151841, 152803, 155997, 160220, 17994, 0, 5469, 5656, 6811, 3920, 0)
PaymentData(168, 100000, 1, 2, 1, 27, -1, 2, 2, 0, 0, 0, 102349, 96847, 58824, 29336, 22979, -246, 3166, 0, 1330, 1398, 12, 50000, 0)
PaymentData(169, 90000, 2, 2, 1, 35, 0, 0, 0, 0, 0, 2, 72112, 73854, 75526, 77317, 85852, 88290, 3500, 3500, 3652, 10000, 4000, 0, 0)
PaymentData(172, 300000, 2, 1, 2, 30, -1, -1, -1, -1, -1, -1, 688, 3280, 0, 4340, 2672, 800, 3288, 0, 4340, 2672, 800, 746, 0)
PaymentData(173, 50000, 2, 2, 2, 22, -1, 0, 0, 0, 0, 0, 8567, 15273, 11650, 7457, 3115, 7725, 15000, 1000, 149, 0, 5000, 10000, 0)
PaymentData(174, 50000, 2, 1, 2, 24, 1, -2, -2, -2, -2, -2, -709, -709, -709, -2898, -3272, -3272, 0, 0, 0, 0, 0, 0, 1)
PaymentData(175, 360000, 1, 1, 2, 29, 1, -2, -1, -1, -2, -2, 0, 0, 77, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0)
PaymentData(176, 130000, 1, 3, 1, 56, 1, 2, 2, 2, 2, 3, 64617, 65978, 67282, 68557, 72796, 71345, 3000, 3000, 3000, 5500, 0, 0, 1)
PaymentData(177, 80000, 1, 1, 2, 30, -2, -1, 0, 0, 0, 0, 6187, 100, 600, 1438, 1919, 5380, 504, 500, 1000, 500, 3500, 0, 0)
PaymentData(178, 50000, 1, 2, 2, 30, 1, 2, 0, 0, 0, 2, 48860, 47801, 48363, 30221, 22877, 22361, 0, 1500, 1000, 2000, 0, 2000, 0)
PaymentData(180, 80000, 2, 2, 1, 29, 0, 0, 2, 0, 0, 0, 77883, 81811, 80250, 61467, 10662, 11486, 5800, 1000, 600, 400, 1000, 0, 0)
PaymentData(181, 240000, 1, 1, 2, 37, -1, -1, 2, 0, 0, -1, 12212, 26578, 25331, 26605, 26279, 1256, 15000, 0, 2000, 0, 1256, 65935, 0)
PaymentData(185, 20000, 1, 2, 2, 25, 0, 0, 0, 0, 0, -1, 10642, 11677, 13070, 12280, 1615, 1620, 1200, 1593, 601, 135, 1824, 0, 0)
PaymentData(186, 100000, 2, 2, 1, 38, 1, 2, 0, 0, 2, 0, 14483, 13961, 15323, 16268, 15868, 16448, 0, 1600, 1500, 0, 1000, 1500, 1)
PaymentData(188, 200000, 2, 3, 2, 47, 2, 2, 2, 2, 2, 2, 199436, 202947, 193936, 196186, 200162, 189915, 8214, 7000, 6800, 7134, 0, 6836, 1)
PaymentData(189, 130000, 2, 2, 1, 34, 1, -1, 0, 0, 0, 0, 0, 5396, 10270, 13576, 13864, 14636, 5396, 5000, 3500, 501, 1000, 2000, 0)
PaymentData(190, 20000, 2, 2, 2, 31, 1, 5, 4, 4, 3, 2, 21703, 21087, 21461, 20835, 20219, 20487, 0, 1000, 0, 0, 760, 0, 0)
PaymentData(192, 60000, 2, 1, 2, 27, 2, 0, 0, 0, 2, 0, 19625, 20347, 21669, 23005, 22499, 22873, 1342, 1664, 2000, 0, 900, 846, 1)
PaymentData(193, 180000, 2, 1, 2, 29, -1, -1, -1, -2, -1, 0, 11386, 199, 0, 0, 17227, 17042, 199, 0, 0, 17227, 341, 5114, 0)
PaymentData(194, 180000, 2, 1, 2, 24, -1, -1, 2, 0, 0, -2, 14670, 22087, 21282, 10200, 0, 0, 37867, 0, 200, 0, 0, 0, 0)
PaymentData(195, 50000, 1, 2, 1, 36, 0, 0, 0, 0, -1, -1, 47790, 18114, 18250, -14, 72, 658, 2000, 1000, 2000, 500, 1000, 20011, 0)
PaymentData(196, 50000, 2, 1, 2, 24, 1, 2, 2, 2, 2, 2, 36166, 37188, 37680, 38462, 39228, 40035, 1900, 1400, 1700, 1532, 1600, 0, 1)
PaymentData(197, 150000, 2, 2, 1, 34, -2, -2, -2, -2, -2, -2, 0, 0, 0, 116, 0, 1500, 0, 0, 116, 0, 1500, 0, 0)
PaymentData(200, 30000, 2, 3, 2, 22, 1, 2, 2, 0, 0, 0, 29010, 29256, 28122, 29836, 1630, 0, 1000, 85, 1714, 104, 0, 0, 1)
PaymentData(201, 180000, 2, 1, 1, 38, -2, -2, -2, -2, -2, -2, 750, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(202, 140000, 1, 1, 2, 31, 0, 0, 2, 0, 0, 2, 27123, 27299, 17985, 20225, 27407, 10833, 25000, 0, 3000, 7800, 0, 2500, 0)
PaymentData(207, 100000, 1, 1, 1, 47, -1, -1, -1, -1, -1, -1, 390, 1473, 390, 390, 390, 0, 1473, 390, 390, 390, 0, 2380, 0)
PaymentData(208, 210000, 2, 2, 1, 41, -1, -1, -1, -1, -1, -1, 3088, 1586, 343, 3763, 877, 0, 1586, 343, 3763, 877, 0, 419, 1)
PaymentData(210, 330000, 2, 1, 1, 50, -1, -1, -1, -1, -2, -2, 8872, 4337, 2854, 1690, 0, 1709, 4345, 2854, 1702, 0, 1709, 258, 0)
PaymentData(211, 220000, 1, 1, 2, 24, 0, 0, 0, -1, -1, -1, 105607, 108917, 111520, 8303, 0, 85632, 5000, 5050, 8303, 0, 85632, 0, 0)
PaymentData(212, 210000, 2, 1, 1, 38, 1, -2, -1, 0, -1, -1, 0, 0, 250, 123, 789, 1222, 0, 250, 0, 789, 1222, 9616, 1)
PaymentData(214, 30000, 1, 2, 2, 39, 0, 0, 0, 2, 0, 0, 28347, 28108, 18388, 12992, 7736, 8032, 3036, 2309, 0, 1000, 2000, 148, 0)
PaymentData(215, 470000, 1, 2, 2, 27, 2, 2, 2, 2, 0, 0, 296573, 303320, 307843, 479978, 305145, 309959, 13000, 11001, 0, 10484, 10838, 10367, 0)
PaymentData(216, 30000, 1, 3, 1, 42, -1, -1, -1, -1, -1, 2, 390, 390, 390, 240, 1320, 780, 390, 390, 240, 1470, 0, 0, 0)
PaymentData(217, 240000, 2, 2, 1, 36, 1, -2, -2, -2, -2, -2, -946, -946, -946, -946, -946, -946, 0, 0, 0, 0, 0, 0, 1)
PaymentData(220, 310000, 2, 1, 2, 38, -1, -1, -1, -1, -2, -2, 1424, 4542, 126, 0, 0, 0, 4542, 126, 0, 0, 0, 0, 0)
PaymentData(221, 360000, 2, 1, 1, 40, 2, 2, 2, 0, 0, 0, 105167, 115468, 112157, 114690, 117845, 120238, 12000, 0, 5900, 5000, 4500, 4700, 1)
PaymentData(225, 50000, 2, 3, 2, 37, 1, 3, 2, 0, 0, 0, 52626, 51537, 49205, 30394, 30249, 29957, 0, 24, 1500, 1000, 1201, 30592, 1)
PaymentData(227, 350000, 1, 3, 1, 44, -1, -1, -1, -1, -1, -2, 3265, 2686, 1864, 569, 0, 0, 2686, 1864, 569, 0, 0, 0, 0)
PaymentData(230, 20000, 2, 3, 2, 24, 1, 2, 0, 0, 0, 0, 19154, 18165, 17233, 7630, 1730, 0, 0, 1333, 500, 100, 0, 3200, 0)
PaymentData(232, 20000, 1, 2, 2, 23, 1, 2, 0, 0, 2, 0, 20235, 17132, 16856, 16875, 13454, 10104, 0, 1200, 1000, 0, 1000, 10000, 1)
PaymentData(233, 50000, 1, 2, 1, 26, 0, 0, -2, -1, -1, 0, 102800, 0, 0, 2624, 45567, 46557, 0, 0, 2624, 45567, 1747, 2000, 0)
PaymentData(234, 190000, 1, 2, 2, 34, 2, 0, 0, 0, 2, 2, 129801, 131383, 134379, 142323, 140120, 150052, 5000, 5000, 10000, 0, 12118, 2769, 1)
PaymentData(238, 210000, 2, 1, 2, 31, -2, -2, -2, -2, -1, -1, 1440, 0, 7422, 893, 6082, 2293, 0, 7422, 893, 6082, 2293, 3299, 0)
PaymentData(241, 60000, 2, 1, 2, 28, 1, 2, 2, -2, -2, -1, 21501, 20650, 0, 0, 0, 2285, 0, 0, 0, 0, 2285, 0, 0)
PaymentData(244, 180000, 2, 1, 2, 32, -1, -1, 2, 2, -1, -1, 3139, 5853, 2821, 0, 2821, 0, 2821, 0, 0, 2821, 0, 176, 0)
PaymentData(245, 30000, 2, 1, 2, 40, -1, -1, 2, 2, 2, 2, 142, 215, 139, 19, 19, 79, 355, 120, 0, 0, 60, 60, 0)
PaymentData(246, 20000, 2, 2, 2, 40, 0, 0, 0, 0, 0, -2, 19816, 20396, 20102, 19575, 0, 0, 1601, 2203, 2114, 0, 0, 0, 0)
PaymentData(248, 100000, 2, 2, 2, 27, 0, 0, 0, 0, 0, 0, 37767, 34457, 30036, 30337, 30997, 32904, 1788, 1799, 1100, 1150, 2423, 0, 0)
PaymentData(252, 30000, 1, 2, 2, 28, 0, 0, 0, 0, 0, 0, 29242, 29507, 29155, 25255, 22001, 0, 5006, 1244, 851, 955, 0, 0, 0)
PaymentData(258, 160000, 2, 2, 1, 33, -1, -1, -1, -1, 0, -1, 8015, 2453, 9624, 52572, 7333, 2210, 2453, 9880, 52572, 1546, 2210, 0, 0)
PaymentData(259, 100000, 2, 3, 1, 43, 0, 0, -2, -2, -2, -2, 62170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)
PaymentData(263, 160000, 2, 1, 1, 38, -1, -1, -1, -1, 2, -1, 4473, 4664, 5969, 18941, 16578, 12652, 4664, 5969, 18941, 0, 12652, 1916, 0)
PaymentData(264, 230000, 2, 1, 2, 37, -2, -2, -2, -2, -2, -2, 2283, 50815, 0, 0, 299, 338, 51315, 0, 0, 299, 338, 0, 0)
PaymentData(266, 150000, 2, 2, 1, 25, -1, -1, -2, -1, -1, -1, 6156, 0, 0, 316, 316, 316, 0, 0, 316, 316, 316, 316, 0)
PaymentData(267, 10000, 1, 3, 2, 23, 0, 0, 0, 0, 0, 2, 6974, 7838, 9002, 9182, 9729, 9411, 1134, 1298, 478, 847, 0, 175, 0)
PaymentData(268, 130000, 2, 3, 2, 49, 0, 0, 0, 0, 0, 0, 89003, 91362, 72197, 49654, 28065, 27500, 4100, 3095, 1630, 561, 600, 0, 1)
PaymentData(270, 50000, 1, 2, 2, 27, 3, 2, 2, 0, 0, -1, 13694, 14880, 14242, 13968, 14319, 2614, 1700, 0, 426, 501, 2614, 1390, 1)
PaymentData(272, 120000, 1, 1, 1, 34, -1, 2, -1, 0, 0, 0, 1082, 632, 1350, 900, 450, 0, 0, 1350, 0, 0, 0, 450, 0)
PaymentData(273, 260000, 2, 1, 2, 58, 1, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(275, 360000, 2, 2, 2, 28, -2, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1)
PaymentData(277, 460000, 1, 1, 1, 40, 2, -1, -1, -1, -1, -1, 171, 2715, -13, 2641, -10, 22535, 2728, 0, 2654, 0, 22545, 0, 1)
PaymentData(281, 30000, 2, 1, 2, 27, 0, 0, -1, 0, 0, -2, 1512, 2458, 664, 1814, 0, 0, 1000, 664, 1500, 0, 0, 0, 0)
PaymentData(291, 280000, 1, 1, 2, 33, -1, -1, -1, -1, -1, -1, 898, 898, 325, 898, 325, -339603, 898, 325, 898, 325, 0, 345293, 1)
